seed,Answers_count,submitdate,lastpage,Age,Gender,Education,English_primary,English_fluent,refurl,colorDeficiency,colorDeficiency_comment_,rand,ATaskRV,ATaskFE,ATaskTopic,answerA,answerA_other_,attentionCheckA,clearDataA,clearDataA_other_,clearRepresentA,clearRepresentA_other_,crowdA,complexA,confidA,confusA,messiA,deciphA,distinguishA,distinguishA_other_,distractA,effectA,effectA_other_,findA,findA_other_,identifiA,identifiA_other_,informA,lostA,meanElemA,meanOveralA,obviousA,organizA,organizA_other_,representA,readA,readA_other_,readablA,readablA_other_,seeA,simplA,simplA_other_,understandEasiA,understandQuickA,valuA,valuA_other_,visiblA,BTaskRV,BTaskFCT,BTaskTopic,answerB,answerB_other_,attentionCheckB,clearDataB,clearRepresentB,crowdB,complexB,complexB_other_,confidB,confusB,messiB,messiB_other_,deciphB,deciphB_other_,distinguishB,distractB,distractB_other_,effectB,findB,identifiB,informB,lostB,lostB_other_,meanElemB,meanOveralB,obviousB,organizB,representB,readB,readablB,readablB_other_,seeB,seeB_other_,simplB,understandEasiB,understandQuickB,valuB,visiblB,CTaskFE,CTaskMC,CTaskTopic,CTopicError,CTaskTopicTryAgain,answerC,attentionCheckC,clearDataC,clearRepresentC,clearRepresentC_other_,crowdC,complexC,confidC,confusC,confusC_other_,messiC,deciphC,distinguishC,distinguishC_other_,distractC,distractC_other_,effectC,findC,identifiC,informC,informC_other_,lostC,meanElemC,meanOveralC,obviousC,obviousC_other_,organizC,representC,representC_other_,readC,readC_other_,readablC,seeC,seeC_other_,simplC,understandEasiC,understandQuickC,understandQuickC_other_,valuC,valuC_other_,visiblC,visiblC_other_,DTaskFE,DTaskMC,DTaskTopic,DTopicError,DTaskTopicTryAgain,answerD,attentionCheckD,clearDataD,clearRepresentD,crowdD,crowdD_other_,complexD,complexD_other_,confidD,confidD_other_,confusD,confusD_other_,messiD,deciphD,deciphD_other_,distinguishD,distinguishD_other_,distractD,effectD,effectD_other_,findD,identifiD,identifiD_other_,informD,lostD,meanElemD,meanElemD_other_,meanOveralD,meanOveralD_other_,obviousD,organizD,organizD_other_,representD,representD_other_,readD,readD_other_,readablD,readablD_other_,seeD,simplD,simplD_other_,understandEasiD,understandEasiD_other_,understandQuickD,understandQuickD_other_,valuD,valuD_other_,visiblD,visiblD_other_,interviewtime,CF001Time,colorDeficiencyTime,IntroTime,ATaskRVTime,ATaskFETime,ATaskTopicTime,answerATime,attentionCheckATime,clearDataATime,clearRepresentATime,crowdATime,complexATime,confidATime,confusATime,messiATime,deciphATime,distinguishATime,distractATime,effectATime,findATime,identifiATime,informATime,lostATime,meanElemATime,meanOveralATime,obviousATime,organizATime,representATime,readATime,readablATime,seeATime,simplATime,understandEasiATime,understandQuickATime,valuATime,visiblATime,BTaskRVTime,BTaskFCTTime,BTaskTopicTime,answerBTime,attentionCheckBTime,clearDataBTime,clearRepresentBTime,crowdBTime,complexBTime,confidBTime,confusBTime,messiBTime,deciphBTime,distinguishBTime,distractBTime,effectBTime,findBTime,identifiBTime,informBTime,lostBTime,meanElemBTime,meanOveralBTime,obviousBTime,organizBTime,representBTime,readBTime,readablBTime,seeBTime,simplBTime,understandEasiBTime,understandQuickBTime,valuBTime,visiblBTime,CTaskFETime,CTaskMCTime,CTaskTopicTime,CTopicErrorTime,CTaskTopicTryAgainTime,answerCTime,attentionCheckCTime,clearDataCTime,clearRepresentCTime,crowdCTime,complexCTime,confidCTime,confusCTime,messiCTime,deciphCTime,distinguishCTime,distractCTime,effectCTime,findCTime,identifiCTime,informCTime,lostCTime,meanElemCTime,meanOveralCTime,obviousCTime,organizCTime,representCTime,readCTime,readablCTime,seeCTime,simplCTime,understandEasiCTime,understandQuickCTime,valuCTime,visiblCTime,DTaskFETime,DTaskMCTime,DTaskTopicTime,DTopicErrorTime,DTaskTopicTryAgainTime,answerDTime,attentionCheckDTime,clearDataDTime,clearRepresentDTime,crowdDTime,complexDTime,confidDTime,confusDTime,messiDTime,deciphDTime,distinguishDTime,distractDTime,effectDTime,findDTime,identifiDTime,informDTime,lostDTime,meanElemDTime,meanOveralDTime,obviousDTime,organizDTime,representDTime,readDTime,readablDTime,seeDTime,simplDTime,understandEasiDTime,understandQuickDTime,valuDTime,visiblDTime,ETaskRV,ETaskCl,ETaskTopic,answerE,answerE_other_,attentionCheckE,clearDataE,clearRepresentE,crowdE,complexE,confidE,confusE,messiE,deciphE,distinguishE,distractE,effectE,findE,identifiE,informE,lostE,meanElemE,meanElemE_other_,meanOveralE,obviousE,obviousE_other_,organizE,representE,readE,readablE,seeE,simplE,understandEasiE,understandQuickE,valuE,valuE_other_,visiblE,FTaskRV,FTaskFCT,FTaskTopic,answerF,attentionCheckF,clearDataF,clearRepresentF,crowdF,complexF,confidF,confusF,messiF,deciphF,distinguishF,distractF,effectF,findF,identifiF,informF,lostF,meanElemF,meanOveralF,obviousF,organizF,organizF_other_,representF,readF,readablF,seeF,simplF,understandEasiF,understandQuickF,valuF,visiblF,ETaskRVTime,ETaskClTime,ETaskTopicTime,answerETime,attentionCheckETime,clearDataETime,clearRepresentETime,crowdETime,complexETime,confidETime,confusETime,messiETime,deciphETime,distinguishETime,distractETime,effectETime,findETime,identifiETime,informETime,lostETime,meanElemETime,meanOveralETime,obviousETime,organizETime,representETime,readETime,readablETime,seeETime,simplETime,understandEasiETime,understandQuickETime,valuETime,visiblETime,FTaskRVTime,FTaskFCTTime,FTaskTopicTime,answerFTime,attentionCheckFTime,clearDataFTime,clearRepresentFTime,crowdFTime,complexFTime,confidFTime,confusFTime,messiFTime,deciphFTime,distinguishFTime,distractFTime,effectFTime,findFTime,identifiFTime,informFTime,lostFTime,meanElemFTime,meanOveralFTime,obviousFTime,organizFTime,representFTime,readFTime,readablFTime,seeFTime,simplFTime,understandEasiFTime,understandQuickFTime,valuFTime,visiblFTime,FTopicError,FTaskTopicTryAgain,seeF_other_,FTopicErrorTime,FTaskTopicTryAgainTime,clearDataE_other_,clearRepresentE_other_,complexE_other_,confidE_other_,distinguishE_other_,distractE_other_,effectE_other_,informE_other_,lostE_other_,meanOveralE_other_,organizE_other_,representE_other_,readE_other_,readablE_other_,seeE_other_,simplE_other_,understandEasiE_other_,understandQuickE_other_,visiblE_other_,answerF_other_,clearDataF_other_,complexF_other_,confidF_other_,confusF_other_,messiF_other_,deciphF_other_,distinguishF_other_,findF_other_,lostF_other_,meanOveralF_other_,readF_other_,simplF_other_,understandQuickF_other_,visiblF_other_
88728779476,87,2024-02-16 19:16:38,77,27,Man (including Trans Male/Trans Man),High school diploma/A-levels,False,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.73,39.12,25.36,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,160€",Increasing or slightly increasing,Evolution of sales profits on office supplies and equipment,Slightly agree,Slightly agree,Other,Slightly agree,Disagree,Slightly disagree,Slightly agree,Slightly agree,Other,Slightly agree,Other,Disagree,Agree,Other,Slightly disagree,Slightly agree,Other,Agree,Agree,Slightly agree,Disagree,,Agree,Slightly agree,Agree,Disagree,Slightly agree,Agree,Agree,Agree,Slightly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.33,46.24,15.4,15.06,13.13,92.56,26.47,12.95,14.94,13.27,30.5,42.15,12.18,83.67,18.82,13.89,140.93,14.89,9.27,108.01,23.44,38.31,290.42,28.33,15.69,35.24,17.19,112.64,12.82,19.68,8.79,12.14,31.68,,,,,,,,,,,,,,,,,,,,,,,,,,I'm not too sure if I'm reading it the right. There was a question asking about accessory sales in Q1. The option I was given did not match with what I was reading from the graph so I'm not sure if it's me or what.,,,,I think maybe there could be a better way but its still possible to read it.,,I can distinguish the different elements. At the same time I can see how someone can make errors in trying to distinguish the different elements. Some of the colors are a bit similar.,Some are easier than others. Some are a bit more difficult e.g. Art sales,There is definitely a lot going on in the graph but I think I am able to read it. The cumulative sales and the  average represented by the dashed straight line. ,,,,,
83506571242,82,2024-02-16 14:45:58,77,22,Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),False,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.12,9.79,13.74,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3,The family tree of a student,Slightly agree,,Slightly agree,Slightly agree,Slightly agree,Agree,Disagree,Agree,Disagree,Slightly disagree,Disagree,Agree,Agree,Slightly agree,Agree,Slightly disagree,Disagree,Disagree,Slightly agree,,Strongly agree,Slightly disagree,,Slightly agree,Slightly agree,Disagree,Slightly agree,Agree,Disagree,Disagree,Disagree,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,70.13,5.5,4.32,16.13,5.19,9.12,6.43,4.99,5.1,4.26,5.02,7.88,8.75,6.2,7.56,3.83,6.7,8.01,18.84,4.9,5.59,7.19,4.82,6.36,4.38,4.24,11.55,5.0,4.57,5.31,6.46,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11563465956,82,2024-02-16 16:55:43,77,37,Man (including Trans Male/Trans Man),Technical/community college,True,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.49,8.44,11.68,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,636€",Completely stable,Evolution of sales profits on office supplies and equipment,Slightly agree,Slightly agree,Slightly agree,Agree,Disagree,Slightly disagree,Agree,Slightly disagree,Disagree,Slightly disagree,Slightly agree,Slightly disagree,Neutral,Agree,Agree,Slightly agree,Slightly disagree,Agree,Strongly agree,Neutral,Slightly agree,,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Agree,Neutral,Slightly agree,Slightly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.17,29.05,8.56,8.2,4.81,4.61,16.58,8.61,4.69,4.44,9.04,6.68,8.68,5.68,5.36,4.2,5.03,4.94,6.59,4.81,5.52,5.08,2.85,3.94,4.64,4.8,3.93,280.28,5.16,4.8,3.35,5.79,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133317927855,82,2024-02-17 08:04:21,77,21,Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),True,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.9,9.29,35.95,44.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3,The family tree of a student,Strongly agree,,Slightly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.29,34.62,16.67,7.17,9.73,5.19,6.83,20.4,7.0,5.04,6.33,5.92,9.14,14.84,7.07,5.35,6.65,5.78,5.76,12.52,6.88,4.8,4.63,4.77,6.94,4.13,5.9,8.12,7.94,29.02,4.29,6.2,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25014991071,82,2024-02-16 17:09:44,77,22,Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),False,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.95,14.12,22.23,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The visualization doesn't show this information,1,The family tree of a student,Disagree,,Slightly agree,Strongly disagree,Slightly disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Slightly agree,Strongly disagree,Slightly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Slightly disagree,,Slightly disagree,Slightly disagree,,Disagree,Disagree,Disagree,Slightly disagree,Strongly disagree,Disagree,Disagree,Disagree,Slightly disagree,,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.44,62.47,17.46,13.9,11.34,30.23,10.1,10.93,18.55,11.47,14.46,15.55,45.77,28.33,17.75,42.96,15.31,78.02,41.6,10.04,52.62,13.58,18.62,14.03,11.5,12.31,51.98,36.19,11.23,10.06,8.39,12.36,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97279980930,82,2024-02-16 15:19:23,77,26,Man (including Trans Male/Trans Man),Technical/community college,True,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.57,7.61,15.46,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,160€",Increasing or slightly increasing,Evolution of sales profits on office supplies and equipment,Agree,Slightly agree,Slightly agree,Agree,Strongly agree,Agree,Agree,Slightly agree,Slightly disagree,Agree,Slightly agree,Agree,Agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Slightly agree,Slightly disagree,,Agree,Agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9,55.23,18.03,7.78,6.73,11.42,9.65,46.4,10.55,8.78,9.96,6.82,9.39,22.72,50.39,10.52,9.34,7.95,8.41,7.34,226.95,9.75,7.04,11.97,17.93,6.13,31.36,8.47,6.27,7.55,12.52,8.21,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15876336958,82,2024-02-16 19:44:32,77,21,Man (including Trans Male/Trans Man),High school diploma/A-levels,False,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.08,5.93,14.78,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,The family tree of a student,Strongly disagree,,Slightly agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,Neutral,Strongly disagree,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.67,29.67,5.12,4.45,4.09,3.72,13.0,4.26,17.11,3.39,19.71,8.04,4.54,6.36,3.43,3.8,5.43,6.24,4.58,4.9,6.37,4.27,3.73,4.74,4.55,3.84,3.1,7.33,4.93,3.57,3.43,4.92,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24245252934,83,2024-02-16 15:53:00,77,32,Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),False,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.18,35.47,31.73,41.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The visualization doesn't show this information,3,The family tree of a student,Slightly disagree,,Slightly disagree,Agree,Disagree,Agree,Slightly disagree,Neutral,Slightly disagree,Slightly agree,Slightly agree,Agree,Slightly agree,Disagree,Slightly disagree,Slightly disagree,Strongly disagree,Other,Disagree,,Slightly disagree,Slightly disagree,,Slightly disagree,Slightly disagree,Disagree,Slightly agree,Slightly agree,Disagree,Disagree,Strongly disagree,Neutral,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.08,108.45,29.06,14.99,20.1,14.18,17.67,21.32,12.45,45.85,14.35,12.28,17.85,22.82,18.76,16.82,13.5,14.6,19.93,96.42,61.98,14.01,15.2,12.4,15.94,14.42,17.39,18.11,21.05,13.26,13.07,14.5,22.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The family tree above has less information in it and its really hard to  see who are siblings as it does not show on the above information.,,,,,,,,,,,,,,,,,,,,,,,,,
169183309114,82,2024-02-17 06:24:27,77,20,Woman (including Trans Female/Trans Woman),High school diploma/A-levels,False,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.08,20.44,14.08,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,160€",Increasing or slightly increasing,Evolution of sales profits on office supplies and equipment,Slightly disagree,Slightly agree,Disagree,Slightly disagree,Disagree,Disagree,Slightly disagree,Disagree,Disagree,Disagree,Slightly agree,Disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Neutral,Agree,Disagree,Disagree,,Slightly agree,Disagree,Disagree,Slightly agree,Disagree,Disagree,Disagree,Disagree,Slightly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.56,43.58,12.67,6.28,8.15,6.98,8.59,5.24,5.08,6.66,6.48,15.75,6.14,10.01,6.58,6.34,7.37,5.44,7.71,6.0,11.91,6.96,7.36,6.69,12.23,5.24,7.49,7.04,5.82,5.65,4.37,7.74,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124353470888,82,2024-02-17 06:29:39,77,32,Woman (including Trans Female/Trans Woman),Technical/community college,True,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.98,7.39,19.35,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,321€",Increasing or slightly increasing,Evolution of sales profits on office supplies and equipment,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Disagree,Agree,Slightly agree,Slightly agree,Agree,Slightly disagree,Slightly disagree,Agree,Agree,Slightly agree,,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree,Agree,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.27,32.61,10.56,7.04,6.39,5.69,5.65,5.82,5.02,19.48,6.55,5.07,6.59,7.9,5.12,5.0,5.82,4.98,6.27,5.22,14.88,4.27,5.49,7.36,5.76,6.05,6.06,7.54,5.43,4.14,10.45,4.31,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780933211,82,2024-02-16 17:24:40,77,26,Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),True,True,https://app.prolific.com/,No,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.7,9.57,11.07,18.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3,The family tree of a student,Slightly agree,,Slightly agree,Slightly disagree,Neutral,Agree,Neutral,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neutral,Slightly disagree,Neutral,Slightly disagree,Slightly agree,Disagree,Slightly disagree,,Neutral,Slightly disagree,,Neutral,Neutral,Slightly agree,Neutral,Neutral,Slightly disagree,Neutral,Neutral,Slightly agree,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.43,38.6,6.64,11.59,5.51,9.27,6.6,11.89,8.68,5.96,7.13,5.55,31.74,13.07,5.12,5.76,21.57,8.78,6.0,5.0,6.28,27.12,5.44,15.91,7.91,8.99,9.03,10.0,5.35,19.86,15.99,8.21,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200038799659,82,2024-02-16 20:16:17,77,33,Man (including Trans Male/Trans Man),High school diploma/A-levels,True,True,https://app.prolific.com/,No,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.8,8.05,35.21,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,636€",Increasing or slightly increasing,Evolution of sales profits on office supplies and equipment,Neutral,Slightly agree,Slightly disagree,Slightly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Slightly agree,Disagree,Neutral,Neutral,Neutral,Slightly disagree,Disagree,Slightly disagree,Neutral,Slightly disagree,Disagree,,Disagree,Slightly disagree,Neutral,Slightly disagree,Disagree,Slightly disagree,Neutral,Slightly agree,Slightly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.53,61.11,32.95,11.69,8.18,8.08,8.72,8.12,6.77,9.87,7.34,7.22,10.42,17.9,7.86,8.41,13.88,10.02,10.58,8.3,14.92,9.8,10.35,6.34,35.39,12.44,7.1,12.72,9.56,14.73,8.8,18.97,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
